2,2,0.500000,6.000000,0.083333,1.000000,0.000000,2.952894
3,2,0.750000,9.000000,0.083333,1.000000,0.000000,2.983615
4,2,1.000000,12.000000,0.083333,1.000000,1.000000,2.928246
5,2,1.132667,12.539297,0.090329,1.530668,1.000000,2.445959
6,2,1.202679,12.620583,0.095295,1.810715,1.000000,1.930284
7,2,1.389995,14.111911,0.098498,1.557019,1.000000,1.812010
8,2,1.395392,13.451723,0.103733,1.786923,1.000000,1.629683
9,2,1.557094,14.188587,0.109743,1.834767,1.402276,1.515381
10,3,1.472591,13.600940,0.108271,1.661523,1.338370,1.268022
11,2,1.478896,14.708457,0.100547,1.796823,1.000000,1.105594
12,3,1.535081,14.015829,0.109525,1.844563,1.000000,1.084038
13,5,1.607855,13.641356,0.117866,1.836378,1.000000,0.984264
14,2,1.813091,14.571987,0.124423,1.902447,1.771517,0.991425
15,5,1.727126,14.185714,0.121751,2.024986,1.420165,0.881810
16,2,1.919620,15.155176,0.126664,2.104439,1.790814,0.885237
17,3,1.850687,15.047492,0.122990,2.264902,1.384413,0.819203
18,3,2.035383,15.222143,0.133712,2.404956,1.708722,0.784693
19,4,1.842041,15.069507,0.122236,2.026161,1.724786,0.668158
20,3,1.891893,15.755355,0.120079,2.288797,1.631299,0.634882
21,4,2.171424,15.894412,0.136616,2.355528,1.904013,0.714224
22,2,1.725261,14.166952,0.121781,2.038430,1.569662,0.596222
23,3,2.028728,15.543621,0.130518,2.389890,1.727580,0.604521
24,4,2.161467,15.753743,0.137203,2.445847,1.919632,0.612584
25,5,2.133189,15.324324,0.139203,2.422151,1.528928,0.567204
26,3,2.105696,15.221578,0.138336,2.438438,1.702382,0.547602
27,5,1.927587,14.930337,0.129105,2.611757,1.443992,0.471253
28,4,2.281140,15.617928,0.146059,2.582251,1.976481,0.517824
29,4,2.394680,16.999157,0.140871,2.532591,2.203488,0.538065
30,4,2.190473,15.908909,0.137688,2.578217,1.908021,0.476363
31,4,2.314303,15.734057,0.147089,2.515204,1.841221,0.474209
32,5,2.266625,16.357594,0.138567,2.855004,1.944315,0.410021
33,3,2.476681,16.529968,0.149830,2.848879,2.171732,0.417694
34,4,2.067329,18.400833,0.112350,2.504201,1.478628,0.354821
35,3,2.609519,16.628284,0.156933,2.861614,2.364137,0.436914
36,5,2.376385,15.621536,0.152122,2.965470,1.831781,0.411152
37,3,2.447888,16.626773,0.147226,2.816671,1.817587,0.384593
38,3,2.182140,16.047094,0.135983,2.560474,1.963490,0.352912
39,4,2.307819,15.470535,0.149175,2.476406,2.191780,0.362901
40,3,2.385152,16.787619,0.142078,2.764053,1.864979,0.344990
41,4,2.261091,15.719825,0.143837,3.030549,1.981609,0.342600
