2,2,0.500000,6.000000,0.083333,1.000000,0.000000,2.953304
3,2,0.750000,9.000000,0.083333,1.000000,0.000000,2.956330
4,2,1.000000,12.000000,0.083333,1.000000,1.000000,2.782123
5,2,1.103171,12.312399,0.089598,1.412682,1.000000,2.413213
6,2,1.237341,12.906370,0.095871,1.527667,1.000000,2.055029
7,2,1.374199,13.557639,0.101360,1.539064,1.000000,1.740172
8,2,1.440992,13.652644,0.105547,1.821780,1.000000,1.627771
9,2,1.502831,13.745733,0.109331,1.532934,1.443354,1.410016
10,3,1.498620,14.061627,0.106575,1.879758,1.000000,1.274654
11,2,1.703529,14.973004,0.113773,2.033012,1.472719,1.281859
12,3,1.557928,14.501198,0.107434,1.850366,1.335168,0.981878
13,4,1.727508,14.627929,0.118097,1.888416,1.523259,1.019476
14,6,1.934440,16.219869,0.119264,2.300161,1.557922,1.013601
15,3,1.873835,15.414134,0.121566,2.095969,1.725124,0.969361
16,3,1.831023,14.544801,0.125889,2.094581,1.518028,0.863962
17,6,2.054774,15.975584,0.128620,2.476156,1.677295,0.904357
18,2,1.822580,15.165464,0.120180,2.393409,1.409143,0.726975
19,3,1.819844,14.506207,0.125453,2.362054,1.438725,0.729348
20,3,1.856783,14.787533,0.125564,2.442564,1.489728,0.655411
21,3,1.879317,15.673969,0.119900,2.103759,1.699689,0.554950
22,4,2.095989,15.120393,0.138620,2.392807,1.696751,0.622335
23,7,2.081037,15.069836,0.138093,2.573531,1.531824,0.602384
24,4,1.961472,15.069070,0.130165,2.174093,1.877570,0.531904
25,3,1.933293,15.552472,0.124308,2.324114,1.559928,0.502426
26,4,2.053011,15.453275,0.132853,2.619002,1.550371,0.469871
27,7,2.183622,16.358652,0.133484,2.318078,2.076684,0.468108
28,4,1.958019,19.406001,0.100898,2.195350,1.745792,0.409979
29,3,2.384861,16.072539,0.148381,2.531067,2.169743,0.487765
30,3,2.230857,15.679615,0.142278,2.405696,1.828451,0.486537
31,3,2.370292,16.175552,0.146535,2.474607,2.227334,0.496112
32,4,2.307068,17.090625,0.134990,2.567752,2.112236,0.410395
33,3,2.184111,16.948661,0.128866,2.703242,1.707198,0.407674
34,6,2.079429,19.595663,0.106117,2.357849,1.847191,0.406955
35,5,2.341304,15.960517,0.146693,2.929361,1.982903,0.408757
36,4,2.430266,16.360676,0.148543,2.833178,2.141997,0.391830
37,3,2.315271,15.912317,0.145502,2.562546,2.218242,0.375995
38,4,2.268665,17.373250,0.130584,2.888006,1.870000,0.334370
39,4,2.487289,16.128710,0.154215,2.860630,2.234442,0.371277
40,4,2.248231,15.419202,0.145807,2.511364,1.933804,0.368606
41,4,2.515863,16.457696,0.152868,2.849608,2.248833,0.346241
