2,2,0.500000,6.000000,0.083333,1.000000,0.000000,2.994772
3,2,0.750000,9.000000,0.083333,1.000000,0.000000,2.773439
4,2,1.000000,12.000000,0.083333,1.000000,1.000000,2.981505
5,2,1.119584,12.434300,0.090040,1.478335,1.000000,2.332759
6,2,1.240641,13.141593,0.094406,1.494046,1.000000,2.169244
7,2,1.293958,13.120159,0.098624,1.642841,1.000000,1.808079
8,2,1.495321,14.178191,0.105466,1.551318,1.448589,1.667604
9,2,1.418515,13.295842,0.106689,1.987458,1.000000,1.320862
10,2,1.591760,13.824747,0.115138,1.882390,1.000000,1.341204
11,3,1.620912,14.004480,0.115742,1.767568,1.403491,1.249225
12,3,1.658800,14.343290,0.115650,1.929490,1.436452,1.116174
13,3,1.771821,15.223958,0.116384,2.126154,1.542983,1.087634
14,3,1.747953,14.565506,0.120006,2.005573,1.560112,0.954167
15,2,1.988993,15.500001,0.128322,2.070037,1.913993,0.989127
16,3,1.815118,15.056357,0.120555,1.965713,1.503565,0.831843
17,4,1.783764,14.809178,0.120450,2.223376,1.309270,0.790830
18,2,1.606069,14.724212,0.109077,1.853002,1.323013,0.591137
19,3,1.959322,14.724800,0.133063,2.174223,1.641609,0.707165
20,3,1.840334,14.570401,0.126306,2.397053,1.356817,0.632790
21,3,1.822709,14.969519,0.121761,2.383879,1.504921,0.570689
22,3,1.999824,15.364226,0.130161,2.427341,1.802095,0.620356
23,2,2.112259,15.602957,0.135376,2.326114,1.725788,0.637219
24,3,1.982153,14.853811,0.133444,2.205200,1.806288,0.592011
25,3,2.062751,15.147475,0.136178,2.455359,1.618818,0.559092
26,4,2.253600,15.533925,0.145076,2.429933,2.063775,0.567152
27,4,2.178953,15.615318,0.139539,2.343487,1.980623,0.498174
28,4,2.116798,16.479506,0.128450,2.542734,1.747661,0.504318
29,4,2.136881,15.026481,0.142208,2.403017,1.930760,0.483860
30,4,1.697554,15.319042,0.110813,2.497778,1.000000,0.389971
31,4,2.119933,16.611350,0.127620,2.435065,1.928662,0.386706
32,2,2.314593,16.725441,0.138388,2.722673,1.681929,0.417583
33,3,2.209575,16.418164,0.134581,2.381446,1.807133,0.369718
34,4,2.398569,16.145694,0.148558,2.591964,2.121738,0.425667
35,4,2.190880,16.186280,0.135354,2.878808,1.818398,0.359110
36,4,2.332375,16.135421,0.144550,2.717641,1.401047,0.405635
37,3,2.219840,16.373892,0.135572,2.645375,1.814889,0.378699
38,3,2.366911,15.573778,0.151981,2.640444,2.020697,0.352752
39,4,2.243497,16.482799,0.136111,2.451623,2.055395,0.305460
40,3,2.443251,16.606682,0.147125,2.746149,2.165473,0.353239
41,2,2.493719,15.959418,0.156254,2.728890,2.261070,0.344760
