2,2,0.500000,6.000000,0.083333,1.000000,0.000000,2.998781
3,2,0.750000,9.000000,0.083333,1.000000,0.000000,2.988790
4,2,1.000000,12.000000,0.083333,1.000000,1.000000,2.941630
5,2,1.126146,12.713050,0.088582,1.504583,1.000000,2.399893
6,2,1.251418,13.020013,0.096115,1.535529,1.000000,2.132498
7,2,1.336857,13.928338,0.095981,1.803244,1.000000,1.840840
8,2,1.418664,13.665205,0.103816,1.912533,1.000000,1.538118
9,2,1.571150,14.188762,0.110732,1.909588,1.356748,1.464738
10,2,1.575213,14.031348,0.112264,1.759379,1.392504,1.325441
11,3,1.695803,14.980127,0.113204,2.045076,1.518241,1.217034
12,3,1.322386,13.428093,0.098479,1.624971,1.000000,0.861304
13,4,1.529670,14.541219,0.105195,2.271504,1.000000,0.984869
14,2,1.798130,14.623051,0.122965,2.200258,1.272462,0.954547
15,3,1.805090,14.825675,0.121754,2.237037,1.476382,0.915851
16,3,1.731144,14.086132,0.122897,2.263375,1.000000,0.841538
17,3,1.933618,15.020080,0.128736,2.472467,1.527641,0.794256
18,2,1.907624,15.280058,0.124844,2.374660,1.467539,0.749355
19,4,1.865944,15.895419,0.117389,2.402260,1.446514,0.739153
20,4,2.139877,16.129071,0.132672,2.362111,1.880331,0.690440
21,3,2.154852,15.552780,0.138551,2.334090,1.736352,0.694985
22,3,2.123170,15.550166,0.136537,2.533581,1.715983,0.659436
23,2,2.136061,15.123186,0.141244,2.620441,1.749663,0.589652
24,3,1.805690,17.190204,0.105042,2.015339,1.420473,0.521722
25,3,1.906530,14.628290,0.130332,2.254841,1.329596,0.507992
26,4,2.071923,15.064516,0.137537,2.381547,1.909712,0.536014
27,4,1.737783,15.143602,0.114754,2.378273,1.000000,0.389469
28,6,2.182616,15.992735,0.136475,2.578274,1.863023,0.489337
29,5,2.024611,20.555725,0.098494,2.539131,1.540903,0.445689
30,4,2.065695,15.154828,0.136306,2.412702,1.718422,0.431156
31,5,2.367090,17.593363,0.134544,2.755853,2.100920,0.459896
32,4,2.077315,15.799499,0.131480,2.237989,1.821556,0.398334
33,4,2.150176,16.862539,0.127512,2.503359,1.824902,0.391315
34,4,2.243846,16.064526,0.139677,2.754770,2.008701,0.402347
35,3,1.784258,16.608230,0.107432,2.776099,1.372682,0.332868
36,3,1.943824,16.577171,0.117259,2.033497,1.822970,0.309647
37,4,2.206130,15.833106,0.139337,3.011256,1.273002,0.359765
38,5,2.349132,15.878079,0.147948,2.908751,1.724292,0.381095
39,4,2.123998,17.463994,0.121622,2.875907,1.489210,0.335872
40,5,2.184333,18.858864,0.115825,2.282369,2.076419,0.311812
41,3,2.321478,16.449140,0.141131,2.930552,1.776074,0.338089
