2,2,0.500000,6.000000,0.083333,1.000000,0.000000,2.918915
3,2,0.750000,9.000000,0.083333,1.000000,0.000000,2.909148
4,2,1.000000,12.000000,0.083333,1.000000,1.000000,2.814568
5,2,1.139012,12.716217,0.089572,1.556049,1.000000,2.472399
6,2,1.129584,13.040615,0.086620,1.518337,1.000000,1.908486
7,2,1.357483,13.625318,0.099629,1.541706,1.000000,1.870737
8,3,1.360284,13.417339,0.101383,1.828967,1.000000,1.571645
9,2,1.438971,13.489432,0.106674,1.841275,1.242058,1.440267
10,2,1.546910,13.686144,0.113027,1.715560,1.298683,1.347728
11,2,1.575280,13.769295,0.114405,2.201702,1.000000,1.137697
12,2,1.658072,13.914252,0.119164,2.043587,1.334176,1.139600
13,3,1.645216,14.097043,0.116706,2.120737,1.000000,1.008473
14,3,1.845145,15.543137,0.118711,2.158686,1.518387,0.997830
15,3,1.713442,14.674614,0.116762,1.925110,1.438339,0.890429
16,4,1.972850,15.068488,0.130926,2.075983,1.865658,0.848160
17,3,1.993826,15.865735,0.125669,2.591053,1.479822,0.816861
18,7,1.979804,15.641580,0.126573,2.201195,1.764821,0.764645
19,3,1.824800,14.526896,0.125615,2.064093,1.465973,0.666456
20,2,1.993663,15.038854,0.132567,2.652815,1.545284,0.676209
21,4,1.975330,14.925150,0.132349,2.418814,1.659358,0.673962
22,4,2.136378,16.067039,0.132967,2.412868,1.885894,0.605364
23,4,2.152644,15.376547,0.139995,2.339139,1.782967,0.615372
24,3,1.971299,15.984161,0.123328,2.267850,1.666189,0.480518
25,6,2.078221,15.652705,0.132771,2.533267,1.768529,0.555704
26,3,2.181368,15.922407,0.137000,2.622651,1.646430,0.560777
27,3,2.081426,16.382395,0.127053,2.587774,1.732637,0.523038
28,3,1.920394,15.003291,0.127998,2.248628,1.406974,0.460216
29,2,2.058514,15.226772,0.135190,2.623577,1.511788,0.449302
30,4,2.382560,16.345254,0.145765,2.810994,1.982807,0.470168
31,3,2.384745,16.488856,0.144628,2.569293,2.214176,0.477471
32,3,2.222295,15.527336,0.143121,2.821807,1.425938,0.444860
33,5,2.413201,16.723130,0.144303,2.806788,2.145830,0.449472
34,4,2.184102,15.648470,0.139573,2.690107,1.613446,0.428017
35,5,1.729591,23.405619,0.073896,2.113559,1.393413,0.331674
36,4,2.297927,16.452942,0.139667,2.567329,1.999672,0.374999
37,3,2.216962,16.478658,0.134535,2.385641,2.017892,0.358835
38,3,2.459382,16.390610,0.150048,2.698801,2.171494,0.359882
39,4,2.400226,16.030586,0.149728,2.743958,2.032432,0.372085
40,4,2.382342,15.694887,0.151791,2.863076,1.754428,0.347036
41,4,2.348753,16.027099,0.146549,2.773055,1.914230,0.349965
