2,2,0.500000,6.000000,0.083333,1.000000,0.000000,2.999146
3,2,0.750000,9.000000,0.083333,1.000000,0.000000,2.818944
4,2,1.000000,12.000000,0.083333,1.000000,1.000000,2.797881
5,2,1.103373,12.314535,0.089599,1.413493,1.000000,2.342620
6,2,1.215463,12.800840,0.094952,1.434710,1.000000,1.992597
7,2,1.388203,13.821643,0.100437,1.557317,1.000000,1.903465
8,2,1.415882,13.380690,0.105815,1.489894,1.327097,1.548941
9,3,1.511659,14.028638,0.107755,1.834854,1.372080,1.520322
10,3,1.657439,15.095040,0.109800,1.888049,1.390551,1.387612
11,2,1.660755,14.557817,0.114080,2.088913,1.000000,1.285125
12,2,1.698175,14.805120,0.114702,2.065657,1.000000,1.124968
13,4,1.717406,14.315568,0.119968,1.960078,1.355160,1.053052
14,3,1.876243,15.065281,0.124541,2.074905,1.634397,1.011403
15,2,1.742896,14.041994,0.124120,2.325989,1.445973,0.877077
16,4,1.848641,14.871852,0.124305,1.923565,1.713528,0.816071
17,3,1.847376,14.409052,0.128209,1.954255,1.714286,0.830042
18,4,1.853124,14.877619,0.124558,2.205883,1.488955,0.729947
19,2,1.979786,14.992489,0.132052,2.444360,1.539370,0.725661
20,3,1.910861,14.710794,0.129895,2.175267,1.538842,0.682142
21,4,2.015141,15.503739,0.129978,2.405986,1.766518,0.651893
22,3,2.107201,15.479046,0.136133,2.593505,1.530096,0.588903
23,3,2.054982,15.414051,0.133319,2.230815,1.785020,0.566931
24,4,1.996229,15.562365,0.128273,2.248655,1.580058,0.557252
25,5,2.124876,14.928936,0.142333,2.337189,1.920552,0.565240
26,2,2.174921,15.791081,0.137731,2.384596,1.860515,0.513432
27,3,1.960037,18.735146,0.104618,2.062699,1.874298,0.404953
28,4,2.257530,15.862485,0.142319,2.708177,1.411606,0.514187
29,2,2.168403,15.632389,0.138712,2.386826,1.649858,0.480660
30,4,2.109246,15.504800,0.136038,2.558251,1.765038,0.453324
31,2,2.241264,15.970223,0.140340,2.795693,1.735069,0.452128
32,4,1.626896,14.636936,0.111150,2.340871,1.000000,0.372995
33,5,2.272571,15.506596,0.146555,2.536618,2.013914,0.409890
34,3,2.173305,16.253319,0.133715,2.775923,1.827874,0.412127
35,5,1.981637,15.650982,0.126614,2.518431,1.557766,0.343831
36,4,2.377029,16.217888,0.146568,2.674061,1.807321,0.378201
37,11,2.415798,16.409781,0.147217,2.765216,2.073387,0.374289
38,4,1.865069,14.853410,0.125565,2.625007,1.515851,0.336820
39,4,2.526425,17.132463,0.147464,2.945026,2.261885,0.392020
40,7,2.258942,16.231804,0.139168,2.769279,1.753253,0.339283
41,3,2.195952,17.607805,0.124715,2.286147,2.099013,0.287923
