2,2,0.500000,6.000000,0.083333,1.000000,0.000000,2.962923
3,2,0.750000,9.000000,0.083333,1.000000,0.000000,2.858464
4,2,1.000000,12.000000,0.083333,1.000000,1.000000,2.865145
5,2,1.122697,12.470366,0.090029,1.490787,1.000000,2.439058
6,2,1.278242,13.429360,0.095183,1.557979,1.000000,2.178632
7,2,1.309178,13.282256,0.098566,1.553766,1.000000,1.795795
8,2,1.495915,14.909868,0.100331,1.557907,1.385233,1.735295
9,3,1.469830,13.546668,0.108501,1.840712,1.000000,1.431051
10,4,1.464314,13.554787,0.108029,1.606948,1.319198,1.271576
11,2,1.437146,13.213333,0.108765,1.928528,1.000000,1.104001
12,3,1.772315,14.816526,0.119617,1.900981,1.606039,1.084630
13,2,1.711073,14.756333,0.115955,2.162698,1.319001,0.998365
14,4,1.852688,15.391380,0.120372,2.142698,1.552118,0.983188
15,3,1.861695,15.044770,0.123744,1.980623,1.767510,0.991669
16,4,1.815801,14.776140,0.122887,2.096992,1.571248,0.829596
17,3,1.857165,14.680787,0.126503,1.979046,1.737222,0.834515
18,3,2.005236,14.989047,0.133780,2.367288,1.711538,0.792699
19,3,1.916370,14.877131,0.128813,2.268075,1.587600,0.737467
20,3,1.753685,14.380388,0.121950,2.323946,1.357130,0.664515
21,6,1.994779,14.818518,0.134614,2.166913,1.739280,0.664139
22,4,2.041158,16.282970,0.125355,2.548983,1.415387,0.598681
23,3,2.038833,15.258205,0.133622,2.169251,1.889831,0.602698
24,4,1.988569,15.715816,0.126533,2.448884,1.589070,0.566211
25,5,2.212247,15.456917,0.143123,2.267876,2.157741,0.600759
26,3,2.257094,15.847008,0.142430,2.657465,1.896579,0.550813
27,3,1.975352,16.512143,0.119630,2.272448,1.409840,0.465866
28,4,2.168783,15.464734,0.140241,2.362533,1.822862,0.510236
29,2,2.163471,15.921486,0.135884,2.649052,1.520774,0.462572
30,3,2.213382,15.378724,0.143925,2.515938,2.008930,0.446619
31,4,2.144850,15.047833,0.142535,2.357061,1.997784,0.469457
32,3,2.254783,15.747396,0.143185,2.752094,1.875609,0.413085
33,5,1.738731,15.990112,0.108738,2.555263,1.240651,0.331286
34,5,2.271599,16.789194,0.135301,2.429375,2.054806,0.381756
35,4,2.238177,16.235935,0.137853,2.833757,1.766996,0.386915
36,3,2.175176,16.077809,0.135291,2.823740,1.695613,0.358664
37,4,2.257802,16.306853,0.138457,3.053384,1.281291,0.354179
38,3,2.416827,16.170692,0.149457,2.865616,1.852092,0.377684
39,5,2.107387,16.185728,0.130200,2.383549,1.561039,0.340267
40,3,2.334018,16.374170,0.142543,2.641664,2.064490,0.356889
41,4,2.444367,15.921285,0.153528,2.757014,2.102939,0.355540
