2,2,0.500000,6.000000,0.083333,1.000000,0.000000,2.998778
3,2,0.750000,9.000000,0.083333,1.000000,0.000000,2.920305
4,2,1.000000,12.000000,0.083333,1.000000,1.000000,2.888259
5,2,1.124233,12.546505,0.089605,1.496934,1.000000,2.461593
6,2,1.260470,13.292729,0.094824,1.532830,1.000000,2.108285
7,2,1.307541,13.066862,0.100065,1.846034,1.000000,1.783532
8,2,1.466285,13.717912,0.106888,1.554756,1.309205,1.589011
9,4,1.555162,14.305087,0.108714,1.889124,1.400456,1.520557
10,2,1.623018,14.340612,0.113176,1.888375,1.377922,1.302578
11,2,1.695575,14.238744,0.119082,1.800498,1.426407,1.267097
12,2,1.613990,14.829967,0.108833,2.091954,1.000000,1.019410
13,3,1.778845,14.351064,0.123952,2.206565,1.412285,1.053370
14,2,1.741303,14.356011,0.121294,2.341918,1.250385,0.941653
15,4,1.678793,14.239279,0.117899,2.158162,1.000000,0.878852
16,2,1.932512,14.912933,0.129586,2.176244,1.835124,0.862117
17,3,1.726988,14.494054,0.119151,2.265915,1.279049,0.783068
18,2,1.785634,14.674740,0.121681,2.405370,1.365570,0.712685
19,3,1.886905,14.798385,0.127507,2.387864,1.416769,0.704420
20,3,2.121638,16.082296,0.131924,2.322256,1.881244,0.683473
21,3,1.756338,16.568294,0.106006,2.106207,1.461545,0.583782
22,3,1.973267,15.151836,0.130233,2.161985,1.811577,0.617779
23,2,2.026748,15.155690,0.133729,2.670089,1.402331,0.579116
24,3,1.765613,16.093104,0.109712,2.182309,1.328807,0.535574
25,3,1.958444,14.393265,0.136067,2.324352,1.329952,0.546646
26,4,1.784742,14.891429,0.119850,2.545722,1.398998,0.408578
27,3,2.301112,17.172007,0.134004,2.474261,1.974632,0.516691
28,3,2.198381,15.238369,0.144266,2.616660,1.527742,0.520724
29,3,2.127231,16.054526,0.132500,2.415925,1.892052,0.477281
30,5,2.104301,16.410990,0.128225,2.615121,1.457195,0.404685
31,6,2.490832,16.363862,0.152215,2.794237,2.292395,0.472529
32,3,2.470406,16.216141,0.152342,2.668491,2.288830,0.472056
33,5,2.281783,17.449632,0.130764,2.661078,1.824270,0.416571
34,3,2.444589,16.425021,0.148833,2.755676,2.138662,0.435816
35,5,2.148599,17.255613,0.124516,2.679575,1.815966,0.388410
36,4,2.336759,16.301150,0.143349,2.547584,1.960853,0.382269
37,3,2.135067,18.080050,0.118090,2.538152,1.818035,0.375599
38,4,2.176850,15.115463,0.144015,2.470009,1.709490,0.360810
39,6,2.327925,16.301680,0.142803,2.789621,1.766377,0.354754
40,4,2.224992,17.499989,0.127142,2.580357,1.903310,0.335430
41,3,2.493932,16.582222,0.150398,2.713572,2.335652,0.335215
