2,2,0.500000,6.000000,0.083333,1.000000,0.000000,2.876162
3,2,0.750000,9.000000,0.083333,1.000000,0.000000,2.877524
4,2,1.000000,12.000000,0.083333,1.000000,1.000000,2.822384
5,2,1.088044,12.156155,0.089506,1.352175,1.000000,2.290254
6,2,1.229147,13.330635,0.092205,1.471036,1.000000,2.151696
7,2,1.393243,13.774466,0.101147,1.557291,1.000000,1.772825
8,4,1.354789,13.299570,0.101867,1.865981,1.000000,1.498711
9,3,1.548442,14.087174,0.109919,1.799244,1.343166,1.459114
10,3,1.580189,14.426893,0.109531,1.847630,1.268379,1.354039
11,2,1.637045,14.461023,0.113204,1.812538,1.429968,1.265830
12,2,1.650860,14.131491,0.116821,1.982299,1.325971,1.121351
13,2,1.864182,15.164701,0.122929,2.249640,1.499144,1.131333
14,2,1.872782,14.840527,0.126194,1.993356,1.667431,0.999150
15,2,1.799503,14.616988,0.123110,2.006681,1.452968,0.900397
16,4,1.986359,15.937971,0.124631,2.046802,1.882940,0.911980
17,5,2.015653,15.670762,0.128625,2.229861,1.749002,0.894370
18,2,1.887225,14.675735,0.128595,2.114382,1.481163,0.733897
19,2,2.036602,16.060222,0.126810,2.320668,1.628602,0.775380
20,3,1.731775,14.897088,0.116249,1.852578,1.595541,0.610519
21,3,1.560004,14.020033,0.111270,2.422159,1.000000,0.509948
22,3,2.012823,15.331462,0.131287,2.300455,1.502326,0.634491
23,3,1.813275,14.283934,0.126945,2.215159,1.339021,0.584110
24,6,2.015241,15.094383,0.133509,2.424882,1.328000,0.540862
25,3,1.959098,15.024576,0.130393,2.165103,1.581420,0.531539
26,3,2.144201,16.003766,0.133981,2.350419,1.716380,0.549320
27,4,2.323624,15.699217,0.148009,2.540255,1.840757,0.513909
28,3,2.183495,15.875306,0.137540,2.616281,1.919219,0.493025
29,4,2.173431,16.183757,0.134297,2.710986,1.878881,0.448070
30,5,2.052719,17.768838,0.115524,2.603292,1.458339,0.447307
31,5,2.137101,15.942220,0.134053,2.398954,1.861616,0.437566
32,5,2.308418,15.738034,0.146678,2.541330,2.014795,0.439135
33,6,2.152388,16.260043,0.132373,2.432535,1.788899,0.403513
34,4,2.181386,15.732057,0.138659,2.429837,1.787703,0.395158
35,7,2.398204,15.568077,0.154046,2.550993,2.034018,0.413009
36,5,2.338082,16.037160,0.145792,2.687305,2.083652,0.395533
37,5,1.673959,20.383123,0.082125,1.807396,1.506058,0.321806
38,3,2.477650,16.851388,0.147029,2.780933,2.149425,0.370607
39,4,2.112748,18.290197,0.115513,2.248827,1.940527,0.343833
40,5,2.242227,15.899741,0.141023,2.650565,1.887534,0.339301
41,3,2.318158,16.600404,0.139645,2.830883,1.771366,0.339971
